indicator_code,indicator_name,year,age_group,sex,cause_code,cause_name,indicator_value
nmr,Neonatal mortality rate (deaths per 1000 live births),2008,,,,,47.58207
nmr,Neonatal mortality rate (deaths per 1000 live births),2008,,,,,36.86925
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),2008,,,,,33.51413
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),2008,,,,,16.50849
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),2008,,,,,10.65168
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),2008,,,,,82.06407
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),2008,,,,,55.86124
tfr,Total fertility rate (births per woman),2008,,,,,5.64901
tfr,Total fertility rate (births per woman),2008,,,,,7.31851
tfr,Total fertility rate (births per woman),2008,,,,,7.44421
tfr,Total fertility rate (births per woman),2008,,,,,4.83765
uwgt5,Underweight prevalence in children aged < 5 years (%),2008,,,,,13.29025
vbcg,BCG immunization coverage among one-year-olds (%),2008,,,,,62.35676
vbcg,BCG immunization coverage among one-year-olds (%),2008,,,,,27.1505
vbcg,BCG immunization coverage among one-year-olds (%),2008,,,,,19.05011
vfull,Full immunization coverage among one-year-olds (%),2008,,,,,43.09827
vfull,Full immunization coverage among one-year-olds (%),2008,,,,,36.18499
vfull,Full immunization coverage among one-year-olds (%),2008,,,,,43.03163
vita,Children aged 6-59 months who received vitamin A supplementation (%),2008,,,,,25.71376
vpolio,Polio immunization coverage among one-year-olds (%),2008,,,,,24.5565
vpolio,Polio immunization coverage among one-year-olds (%),2008,,,,,52.74995
vpolio,Polio immunization coverage among one-year-olds (%),2008,,,,,53.91909
vpolio,Polio immunization coverage among one-year-olds (%),2008,,,,,54.04429
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),2011,,,,,43.43612
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),2011,,,,,67.53918
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),2011,,,,,81.72118
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),2011,,,,,80.31399
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),2011,,,,,92.83963
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),2011,,,,,70.78416
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),2011,,,,,65.46822
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),2011,,,,,89.66802
anc1,Antenatal care coverage - at least one visit (in the two or three years preceding the survey) (%),2011,,,,,82.03329
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),2011,,,,,
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),2011,,,,,
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),2011,,,,,
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),2011,,,,,
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),2011,,,,,
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),2011,,,,,
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),2011,,,,,
anc15,Antenatal care coverage - at least one visit (in the five years preceding the survey) (%),2011,,,,,
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),2011,,,,,88.4763
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),2011,,,,,54.54557
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),2011,,,,,57.19655
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),2011,,,,,86.00863
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),2011,,,,,31.71089
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),2011,,,,,67.07274
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),2011,,,,,43.96569
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),2011,,,,,13.87966
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),2011,,,,,31.4972
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),2011,,,,,26.36982
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),2011,,,,,13.64066
anc4,Antenatal care coverage - at least four visits (in the two or three years preceding the survey) (%),2011,,,,,90.06847
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),2011,,,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),2011,,,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),2011,,,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),2011,,,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),2011,,,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),2011,,,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),2011,,,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),2011,,,,,
anc45,Antenatal care coverage - at least four visits (in the five years preceding the survey) (%),2011,,,,,
asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),2011,,,,,
asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),2011,,,,,
asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),2011,,,,,
asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),2011,,,,,
asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),2011,,,,,
asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),2011,,,,,
asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),2011,,,,,
asfr1,Adolescent fertility rate (births per 1000 women aged 15-19 years),2011,,,,,
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),2011,,,,,32.52052
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),2011,,,,,26.64019
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),2011,,,,,32.02758
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),2011,,,,,30.11128
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),2011,,,,,29.38594
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),2011,,,,,22.61787
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),2011,,,,,28.06927
bfearly,Early initiation of breastfeeding (in the two years preceding the survey) (%),2011,,,,,12.78577
bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),2011,,,,,
bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),2011,,,,,
bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),2011,,,,,
bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),2011,,,,,
bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),2011,,,,,
bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),2011,,,,,
bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),2011,,,,,
bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),2011,,,,,
bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),2011,,,,,
bfearly5,Early initiation of breastfeeding (in the five years preceding the survey) (%),2011,,,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",2011,,,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",2011,,,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",2011,,,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",2011,,,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",2011,,,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",2011,,,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",2011,,,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",2011,,,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",2011,,,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",2011,,,,,
bmi30wm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",2011,,,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),2011,,,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),2011,,,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),2011,,,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),2011,,,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),2011,,,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),2011,,,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),2011,,,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),2011,,,,,
cpmowho,Contraceptive prevalence - modern methods (%),2011,,,,,2.67258
cpmowho,Contraceptive prevalence - modern methods (%),2011,,,,,5.85238
cpmowho,Contraceptive prevalence - modern methods (%),2011,,,,,8.48612
cpmowho,Contraceptive prevalence - modern methods (%),2011,,,,,3.12445
cpmowho,Contraceptive prevalence - modern methods (%),2011,,,,,13.71865
cpmowho,Contraceptive prevalence - modern methods (%),2011,,,,,9.9443
cpmowho,Contraceptive prevalence - modern methods (%),2011,,,,,21.10431
cpmowho,Contraceptive prevalence - modern methods (%),2011,,,,,19.01017
cpmowho,Contraceptive prevalence - modern methods (%),2011,,,,,11.57293
cpmt,Contraceptive prevalence - modern and traditional methods (%),2011,,,,,5.47698
cpmt,Contraceptive prevalence - modern and traditional methods (%),2011,,,,,26.09174
cpmt,Contraceptive prevalence - modern and traditional methods (%),2011,,,,,50.54152
cpmt,Contraceptive prevalence - modern and traditional methods (%),2011,,,,,4.75174
cpmt,Contraceptive prevalence - modern and traditional methods (%),2011,,,,,0.69517
cpmt,Contraceptive prevalence - modern and traditional methods (%),2011,,,,,3.74241
cpmt,Contraceptive prevalence - modern and traditional methods (%),2011,,,,,4.05279
cpmt,Contraceptive prevalence - modern and traditional methods (%),2011,,,,,11.9181
cpmt,Contraceptive prevalence - modern and traditional methods (%),2011,,,,,5.11464
cpmt,Contraceptive prevalence - modern and traditional methods (%),2011,,,,,4.7938
cpmt,Contraceptive prevalence - modern and traditional methods (%),2011,,,,,38.76881
csection,Births by caesarean section (in the two or three years preceding the survey) (%),2011,,,,,8.49557
csection,Births by caesarean section (in the two or three years preceding the survey) (%),2011,,,,,4.15868
csection,Births by caesarean section (in the two or three years preceding the survey) (%),2011,,,,,10.77405
csection,Births by caesarean section (in the two or three years preceding the survey) (%),2011,,,,,1.01253
csection,Births by caesarean section (in the two or three years preceding the survey) (%),2011,,,,,1.15954
csection,Births by caesarean section (in the two or three years preceding the survey) (%),2011,,,,,4.55798
csection,Births by caesarean section (in the two or three years preceding the survey) (%),2011,,,,,0.35652
csection,Births by caesarean section (in the two or three years preceding the survey) (%),2011,,,,,1.78552
csection,Births by caesarean section (in the two or three years preceding the survey) (%),2011,,,,,0.15093
csection5,Births by caesarean section (in the five years preceding the survey) (%),2011,,,,,
csection5,Births by caesarean section (in the five years preceding the survey) (%),2011,,,,,
csection5,Births by caesarean section (in the five years preceding the survey) (%),2011,,,,,
